Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Quantity,Price,Cost Per Unit,Taxes,Purchase Date,revenue,totalsales
OID19528,PID2100,A160,EMP1001,C1513,1,799,455.0,119.85,20180328,344.0,799
OID19545,PID2082,A115,EMP1044,C1623,1,1103,838.0,165.45,20180114,265.0,1103
OID19546,PID2043,A112,EMP1041,C1580,1,545,425.0,81.75,20180614,120.0,545
OID19547,PID2070,A150,EMP1012,C1618,3,1671,1220.0,250.65,20181214,1353.0,5013
OID19565,PID2052,A143,EMP1016,C1019,3,1526,1251.0,228.9,20181210,825.0,4578
OID19568,PID2014,A150,EMP1001,C1748,3,1809,1067.0,271.35,20181004,2226.0,5427
OID19572,PID2051,A160,EMP1029,C1437,1,1077,732.0,161.55,20180708,345.0,1077
OID19576,PID2014,A128,EMP1012,C1632,1,1809,1067.0,271.35,20181020,742.0,1809
OID19578,PID2094,A166,EMP1038,C1598,4,771,648.0,115.65,20180820,492.0,3084
OID19580,PID2046,A149,EMP1007,C1583,3,2410,1518.0,361.5,20181205,2676.0,7230
OID19582,PID2016,A126,EMP1026,C1281,3,1351,1108.0,202.65,20180107,729.0,4053
OID19584,PID2098,A164,EMP1018,C1449,1,1178,683.0,176.7,20180921,495.0,1178
OID19587,PID2002,A163,EMP1008,C1670,3,847,534.0,127.05,20180412,939.0,2541
OID19593,PID2007,A155,EMP1006,C1494,3,1405,1054.0,210.75,20180121,1053.0,4215
OID19602,PID2084,A169,EMP1005,C1190,1,1783,1230.0,267.45,20180102,553.0,1783
OID19604,PID2000,A143,EMP1002,C1549,1,2241,1367.0,336.15,20180228,874.0,2241
OID19608,PID2099,A109,EMP1040,C1185,1,1367,984.0,205.05,20180307,383.0,1367
OID19609,PID2003,A125,EMP1016,C1290,1,1783,1516.0,267.45,20180801,267.0,1783
OID19612,PID2058,A114,EMP1031,C1585,3,2257,1535.0,338.55,20180420,2166.0,6771
OID19613,PID2014,A116,EMP1000,C1631,1,1809,1067.0,271.35,20181109,742.0,1809
OID19615,PID2083,A100,EMP1006,C1774,1,2141,1777.0,321.15,20181223,364.0,2141
OID19616,PID2071,A111,EMP1017,C1036,1,136,72.0,20.4,20180204,64.0,136
OID19622,PID2094,A170,EMP1005,C1292,2,771,648.0,115.65,20180220,246.0,1542
OID19627,PID2001,A128,EMP1042,C1683,1,951,504.0,142.65,20181005,447.0,951
OID19635,PID2023,A132,EMP1023,C1103,1,818,450.0,122.7,20180815,368.0,818
OID19638,PID2013,A138,EMP1027,C1167,3,368,269.0,55.2,20181002,297.0,1104
OID19641,PID2073,A167,EMP1018,C1585,1,95,61.0,14.25,20180912,34.0,95
OID19650,PID2080,A140,EMP1014,C1612,3,2353,1788.0,352.95,20180517,1695.0,7059
OID19652,PID2009,A124,EMP1023,C1074,2,584,420.0,87.6,20180121,328.0,1168
OID19656,PID2019,A154,EMP1017,C1589,1,800,536.0,120.0,20180402,264.0,800
OID19659,PID2060,A148,EMP1031,C1408,2,1467,807.0,220.05,20180222,1320.0,2934
OID19660,PID2057,A156,EMP1040,C1193,1,181,130.0,27.15,20180404,51.0,181
OID19664,PID2066,A166,EMP1037,C1276,3,2091,1485.0,313.65,20180520,1818.0,6273
OID19665,PID2079,A142,EMP1005,C1567,1,1725,1363.0,258.75,20180420,362.0,1725
OID19673,PID2069,A100,EMP1027,C1020,4,378,291.0,56.7,20180501,348.0,1512
OID19675,PID2058,A173,EMP1041,C1411,1,2257,1535.0,338.55,20180815,722.0,2257
OID19678,PID2078,A163,EMP1039,C1055,1,1798,971.0,269.7,20180419,827.0,1798
OID19679,PID2096,A157,EMP1006,C1486,1,1587,1301.0,238.05,20180728,286.0,1587
OID19681,PID2058,A126,EMP1000,C1601,1,2257,1535.0,338.55,20180403,722.0,2257
OID19682,PID2071,A157,EMP1043,C1004,1,136,72.0,20.4,20181028,64.0,136
OID19684,PID2093,A142,EMP1033,C1800,1,112,90.0,16.8,20180828,22.0,112
OID19687,PID2063,A148,EMP1026,C1774,1,1708,871.0,256.2,20180114,837.0,1708
OID19688,PID2015,A109,EMP1044,C1626,1,637,389.0,95.55,20180415,248.0,637
OID19690,PID2058,A128,EMP1025,C1167,1,2257,1535.0,338.55,20180614,722.0,2257
OID19692,PID2061,A123,EMP1026,C1574,1,913,584.0,136.95,20180131,329.0,913
OID19697,PID2058,A146,EMP1009,C1196,1,2257,1535.0,338.55,20181210,722.0,2257
OID19699,PID2080,A127,EMP1041,C1482,4,2353,1788.0,352.95,20180430,2260.0,9412
OID19702,PID2051,A113,EMP1041,C1312,2,1077,732.0,161.55,20180808,690.0,2154
OID19704,PID2042,A163,EMP1044,C1113,1,203,154.0,30.45,20180808,49.0,203
OID19705,PID2031,A101,EMP1014,C1523,3,1638,1261.0,245.7,20180915,1131.0,4914
OID19709,PID2038,A120,EMP1039,C1200,2,392,255.0,58.8,20181127,274.0,784
OID19710,PID2001,A128,EMP1001,C1225,1,951,504.0,142.65,20180810,447.0,951
OID19712,PID2090,A168,EMP1025,C1503,2,1338,682.0,200.7,20180818,1312.0,2676
OID19714,PID2043,A152,EMP1016,C1256,1,545,425.0,81.75,20180104,120.0,545
OID19716,PID2060,A162,EMP1004,C1054,1,1467,807.0,220.05,20180613,660.0,1467
OID19718,PID2031,A156,EMP1005,C1049,3,1638,1261.0,245.7,20180125,1131.0,4914
OID19721,PID2041,A108,EMP1017,C1650,4,1380,1090.0,207.0,20180221,1160.0,5520
OID19725,PID2002,A121,EMP1022,C1516,1,847,534.0,127.05,20181127,313.0,847
OID19726,PID2065,A165,EMP1041,C1357,1,2396,1965.0,359.4,20181230,431.0,2396
OID19733,PID2076,A164,EMP1010,C1593,3,1522,791.0,228.3,20180127,2193.0,4566
OID19737,PID2000,A120,EMP1043,C1014,1,2241,1367.0,336.15,20180113,874.0,2241
OID19739,PID2099,A166,EMP1005,C1162,1,1367,984.0,205.05,20181228,383.0,1367
OID19746,PID2076,A164,EMP1012,C1391,1,1522,791.0,228.3,20180414,731.0,1522
OID19747,PID2043,A171,EMP1041,C1712,4,545,425.0,81.75,20180414,480.0,2180
OID19749,PID2052,A103,EMP1010,C1625,1,1526,1251.0,228.9,20180218,275.0,1526
OID19750,PID2076,A102,EMP1005,C1042,1,1522,791.0,228.3,20180213,731.0,1522
OID19757,PID2035,A119,EMP1044,C1051,2,458,376.0,68.7,20180821,164.0,916
OID19758,PID2099,A105,EMP1007,C1056,1,1367,984.0,205.05,20180220,383.0,1367
OID19760,PID2060,A173,EMP1044,C1752,3,1467,807.0,220.05,20180802,1980.0,4401
OID19766,PID2074,A122,EMP1034,C1754,1,504,408.0,75.6,20180228,96.0,504
OID19771,PID2059,A122,EMP1032,C1339,2,1494,971.0,224.1,20180427,1046.0,2988
OID19772,PID2048,A170,EMP1025,C1083,4,502,296.0,75.3,20180914,824.0,2008
OID19773,PID2051,A173,EMP1037,C1654,4,1077,732.0,161.55,20180418,1380.0,4308
OID19778,PID2047,A102,EMP1021,C1235,4,290,200.0,43.5,20181231,360.0,1160
OID19779,PID2063,A117,EMP1021,C1080,1,1708,871.0,256.2,20181224,837.0,1708
OID19780,PID2060,A119,EMP1016,C1651,2,1467,807.0,220.05,20181231,1320.0,2934
OID19781,PID2100,A170,EMP1033,C1776,4,799,455.0,119.85,20180207,1376.0,3196
OID19785,PID2062,A162,EMP1032,C1747,1,2464,1774.0,369.6,20180318,690.0,2464
OID19786,PID2062,A106,EMP1004,C1054,3,2464,1774.0,369.6,20180103,2070.0,7392
OID19793,PID2068,A124,EMP1017,C1042,2,1500,900.0,225.0,20180523,1200.0,3000
OID19794,PID2055,A146,EMP1012,C1168,3,2495,1896.0,374.25,20180826,1797.0,7485
OID19796,PID2008,A101,EMP1032,C1695,1,315,208.0,47.25,20180630,107.0,315
OID19798,PID2087,A131,EMP1031,C1249,2,1022,818.0,153.3,20180126,408.0,2044
OID19800,PID2039,A117,EMP1001,C1470,4,817,409.0,122.55,20180524,1632.0,3268
OID19801,PID2025,A110,EMP1030,C1472,2,667,387.0,100.05,20180612,560.0,1334
OID19802,PID2044,A165,EMP1007,C1095,1,886,478.0,132.9,20180319,408.0,886
OID19805,PID2090,A117,EMP1023,C1077,1,1338,682.0,200.7,20180228,656.0,1338
OID19807,PID2098,A120,EMP1033,C1708,2,1178,683.0,176.7,20180529,990.0,2356
OID19808,PID2017,A126,EMP1034,C1455,1,35,22.0,5.25,20181003,13.0,35
OID19811,PID2060,A117,EMP1002,C1248,3,1467,807.0,220.05,20180204,1980.0,4401
OID19814,PID2085,A105,EMP1015,C1689,1,1862,1173.0,279.3,20181123,689.0,1862
OID19815,PID2011,A104,EMP1039,C1744,3,530,435.0,79.5,20180512,285.0,1590
OID19816,PID2055,A136,EMP1022,C1796,1,2495,1896.0,374.25,20180516,599.0,2495
OID19820,PID2033,A137,EMP1039,C1699,1,2182,1200.0,327.3,20181006,982.0,2182
OID19824,PID2032,A146,EMP1011,C1594,4,1967,1397.0,295.05,20180815,2280.0,7868
OID19827,PID2074,A127,EMP1014,C1071,2,504,408.0,75.6,20180710,192.0,1008
OID19828,PID2057,A167,EMP1007,C1598,1,181,130.0,27.15,20181102,51.0,181
OID19830,PID2005,A107,EMP1016,C1093,3,684,561.0,102.6,20180308,369.0,2052
OID19831,PID2056,A159,EMP1012,C1717,2,1635,1046.0,245.25,20180829,1178.0,3270
OID19833,PID2061,A140,EMP1024,C1487,3,913,584.0,136.95,20181219,987.0,2739
OID19838,PID2036,A165,EMP1031,C1659,1,1582,1234.0,237.3,20180530,348.0,1582
OID19841,PID2048,A116,EMP1031,C1340,1,502,296.0,75.3,20181209,206.0,502
OID19845,PID2018,A117,EMP1016,C1566,2,1972,1321.0,295.8,20180922,1302.0,3944
OID19846,PID2003,A127,EMP1004,C1192,1,1783,1516.0,267.45,20180421,267.0,1783
OID19847,PID2051,A171,EMP1019,C1059,1,1077,732.0,161.55,20181201,345.0,1077
OID19858,PID2086,A150,EMP1035,C1799,3,123,84.0,18.45,20180610,117.0,369
OID19860,PID2004,A172,EMP1041,C1342,3,1278,665.0,191.7,20181017,1839.0,3834
OID19863,PID2060,A130,EMP1032,C1186,1,1467,807.0,220.05,20181026,660.0,1467
OID19866,PID2078,A125,EMP1024,C1500,2,1798,971.0,269.7,20180209,1654.0,3596
OID19867,PID2095,A111,EMP1021,C1373,1,1743,872.0,261.45,20180715,871.0,1743
OID19872,PID2028,A133,EMP1024,C1469,4,2283,1484.0,342.45,20180309,3196.0,9132
OID19877,PID2072,A155,EMP1012,C1054,1,1887,1378.0,283.05,20181025,509.0,1887
OID19879,PID2073,A157,EMP1036,C1314,1,95,61.0,14.25,20181019,34.0,95
OID19882,PID2048,A125,EMP1011,C1251,1,502,296.0,75.3,20180310,206.0,502
OID19883,PID2069,A168,EMP1026,C1320,1,378,291.0,56.7,20181006,87.0,378
OID19885,PID2064,A164,EMP1044,C1485,2,1414,962.0,212.1,20180428,904.0,2828
OID19889,PID2037,A121,EMP1018,C1150,1,880,634.0,132.0,20181004,246.0,880
OID19892,PID2053,A134,EMP1043,C1754,2,596,358.0,89.4,20180617,476.0,1192
OID19896,PID2022,A140,EMP1015,C1728,1,561,421.0,84.15,20180807,140.0,561
OID19901,PID2016,A154,EMP1018,C1637,3,1351,1108.0,202.65,20180112,729.0,4053
OID19905,PID2003,A149,EMP1030,C1546,2,1783,1516.0,267.45,20180531,534.0,3566
OID19911,PID2093,A165,EMP1005,C1033,1,112,90.0,16.8,20180622,22.0,112
OID19914,PID2003,A110,EMP1019,C1280,1,1783,1516.0,267.45,20180830,267.0,1783
OID19917,PID2099,A148,EMP1024,C1391,1,1367,984.0,205.05,20180712,383.0,1367
OID19918,PID2044,A167,EMP1034,C1779,1,886,478.0,132.9,20180603,408.0,886
OID19919,PID2037,A117,EMP1022,C1117,1,880,634.0,132.0,20180624,246.0,880
OID19925,PID2032,A126,EMP1040,C1645,1,1967,1397.0,295.05,20180508,570.0,1967
OID19928,PID2095,A125,EMP1015,C1554,1,1743,872.0,261.45,20181111,871.0,1743
OID19929,PID2051,A112,EMP1008,C1376,1,1077,732.0,161.55,20180521,345.0,1077
OID19932,PID2044,A105,EMP1019,C1229,2,886,478.0,132.9,20180719,816.0,1772
OID19938,PID2000,A145,EMP1016,C1163,1,2241,1367.0,336.15,20180114,874.0,2241
OID19943,PID2025,A144,EMP1025,C1142,1,667,387.0,100.05,20180531,280.0,667
OID19948,PID2063,A151,EMP1021,C1589,1,1708,871.0,256.2,20181208,837.0,1708
OID19952,PID2012,A122,EMP1031,C1039,1,1353,947.0,202.95,20181029,406.0,1353
OID19954,PID2035,A173,EMP1044,C1327,1,458,376.0,68.7,20181231,82.0,458
OID19957,PID2021,A158,EMP1008,C1400,1,217,171.0,32.55,20180325,46.0,217
OID19959,PID2074,A170,EMP1044,C1306,1,504,408.0,75.6,20180715,96.0,504
OID19963,PID2036,A114,EMP1040,C1288,4,1582,1234.0,237.3,20180604,1392.0,6328
OID19964,PID2038,A135,EMP1024,C1707,3,392,255.0,58.8,20180412,411.0,1176
OID19967,PID2010,A138,EMP1010,C1089,2,1812,1305.0,271.8,20180429,1014.0,3624
OID19968,PID2093,A166,EMP1014,C1259,4,112,90.0,16.8,20180401,88.0,448
OID19969,PID2054,A143,EMP1002,C1439,1,127,79.0,19.05,20180910,48.0,127
OID19974,PID2037,A166,EMP1019,C1125,2,880,634.0,132.0,20180216,492.0,1760
OID19977,PID2040,A134,EMP1020,C1319,3,1889,945.0,283.35,20180715,2832.0,5667
OID19979,PID2050,A103,EMP1033,C1227,1,2391,1291.0,358.65,20180707,1100.0,2391
OID19987,PID2010,A142,EMP1025,C1383,1,1812,1305.0,271.8,20181013,507.0,1812
OID19989,PID2003,A146,EMP1023,C1531,1,1783,1516.0,267.45,20181120,267.0,1783
OID19990,PID2063,A102,EMP1020,C1433,1,1708,871.0,256.2,20180604,837.0,1708
OID19998,PID2097,A160,EMP1038,C1329,4,1052,589.0,157.8,20180325,1852.0,4208
OID20000,PID2040,A110,EMP1026,C1709,3,1889,945.0,283.35,20181121,2832.0,5667
OID20006,PID2076,A156,EMP1033,C1114,4,1522,791.0,228.3,20180507,2924.0,6088
OID20009,PID2001,A160,EMP1025,C1155,3,951,504.0,142.65,20180202,1341.0,2853
OID20010,PID2047,A115,EMP1009,C1208,3,290,200.0,43.5,20180211,270.0,870
OID20024,PID2093,A152,EMP1016,C1399,1,112,90.0,16.8,20180718,22.0,112
OID20026,PID2010,A136,EMP1014,C1017,1,1812,1305.0,271.8,20180413,507.0,1812
OID20027,PID2099,A102,EMP1023,C1677,1,1367,984.0,205.05,20180602,383.0,1367
OID20028,PID2026,A173,EMP1006,C1231,4,947,786.0,142.05,20180406,644.0,3788
OID20031,PID2049,A157,EMP1006,C1204,1,826,562.0,123.9,20180819,264.0,826
OID20034,PID2046,A143,EMP1030,C1305,3,2410,1518.0,361.5,20180611,2676.0,7230
OID20038,PID2002,A125,EMP1028,C1714,1,847,534.0,127.05,20180405,313.0,847
OID20039,PID2063,A166,EMP1008,C1053,4,1708,871.0,256.2,20180706,3348.0,6832
OID20045,PID2066,A160,EMP1004,C1153,1,2091,1485.0,313.65,20180115,606.0,2091
OID20049,PID2065,A161,EMP1017,C1654,2,2396,1965.0,359.4,20180604,862.0,4792
OID20050,PID2046,A126,EMP1004,C1198,3,2410,1518.0,361.5,20180115,2676.0,7230
OID20052,PID2024,A118,EMP1042,C1084,1,356,292.0,53.4,20180927,64.0,356
OID20053,PID2009,A147,EMP1041,C1017,1,584,420.0,87.6,20180523,164.0,584
OID20057,PID2046,A124,EMP1005,C1533,1,2410,1518.0,361.5,20180224,892.0,2410
OID20060,PID2026,A115,EMP1031,C1127,1,947,786.0,142.05,20180913,161.0,947
OID20064,PID2093,A167,EMP1015,C1534,1,112,90.0,16.8,20180825,22.0,112
OID20070,PID2045,A171,EMP1014,C1551,1,556,395.0,83.4,20180918,161.0,556
OID20071,PID2005,A147,EMP1030,C1569,2,684,561.0,102.6,20180313,246.0,1368
OID20074,PID2002,A106,EMP1035,C1276,3,847,534.0,127.05,20180722,939.0,2541
OID20075,PID2055,A157,EMP1034,C1554,2,2495,1896.0,374.25,20180615,1198.0,4990
OID20076,PID2052,A129,EMP1018,C1245,2,1526,1251.0,228.9,20180808,550.0,3052
OID20078,PID2098,A102,EMP1033,C1228,2,1178,683.0,176.7,20180826,990.0,2356
OID20079,PID2091,A156,EMP1005,C1750,1,368,294.0,55.2,20180901,74.0,368
OID20081,PID2043,A107,EMP1036,C1248,1,545,425.0,81.75,20181102,120.0,545
OID20082,PID2073,A123,EMP1039,C1748,1,95,61.0,14.25,20181230,34.0,95
OID20084,PID2046,A137,EMP1023,C1221,1,2410,1518.0,361.5,20180821,892.0,2410
OID20087,PID2083,A157,EMP1015,C1324,4,2141,1777.0,321.15,20181124,1456.0,8564
OID20088,PID2088,A120,EMP1011,C1453,1,603,416.0,90.45,20180509,187.0,603
OID20090,PID2084,A103,EMP1044,C1032,1,1783,1230.0,267.45,20180718,553.0,1783
OID20094,PID2052,A141,EMP1035,C1600,1,1526,1251.0,228.9,20180830,275.0,1526
OID20097,PID2041,A139,EMP1043,C1091,1,1380,1090.0,207.0,20180825,290.0,1380
OID20099,PID2037,A115,EMP1035,C1322,1,880,634.0,132.0,20180208,246.0,880
OID20101,PID2078,A102,EMP1002,C1033,1,1798,971.0,269.7,20180121,827.0,1798
OID20105,PID2006,A141,EMP1012,C1634,3,1826,1443.0,273.9,20181105,1149.0,5478
OID20106,PID2094,A114,EMP1037,C1621,1,771,648.0,115.65,20181107,123.0,771
OID20107,PID2046,A119,EMP1005,C1272,2,2410,1518.0,361.5,20180430,1784.0,4820
OID20109,PID2015,A105,EMP1031,C1749,1,637,389.0,95.55,20180306,248.0,637
OID20113,PID2093,A110,EMP1012,C1753,1,112,90.0,16.8,20180826,22.0,112
OID20116,PID2092,A164,EMP1027,C1398,3,1639,1295.0,245.85,20181127,1032.0,4917
OID20121,PID2006,A143,EMP1017,C1707,1,1826,1443.0,273.9,20180505,383.0,1826
OID20123,PID2055,A162,EMP1004,C1428,2,2495,1896.0,374.25,20181121,1198.0,4990
OID20127,PID2006,A166,EMP1029,C1573,4,1826,1443.0,273.9,20180928,1532.0,7304
OID20132,PID2014,A156,EMP1023,C1686,2,1809,1067.0,271.35,20180304,1484.0,3618
OID20134,PID2093,A171,EMP1016,C1436,3,112,90.0,16.8,20180807,66.0,336
OID20136,PID2053,A108,EMP1021,C1528,1,596,358.0,89.4,20180101,238.0,596
OID20139,PID2024,A140,EMP1004,C1270,1,356,292.0,53.4,20180608,64.0,356
OID20142,PID2046,A169,EMP1044,C1321,1,2410,1518.0,361.5,20181215,892.0,2410
OID20144,PID2048,A149,EMP1040,C1013,3,502,296.0,75.3,20180924,618.0,1506
OID20146,PID2027,A128,EMP1009,C1486,2,2497,1473.0,374.55,20181111,2048.0,4994
OID20150,PID2074,A114,EMP1038,C1056,1,504,408.0,75.6,20180611,96.0,504
OID20157,PID2098,A114,EMP1014,C1114,2,1178,683.0,176.7,20180415,990.0,2356
OID20158,PID2074,A112,EMP1020,C1792,1,504,408.0,75.6,20180326,96.0,504
OID20159,PID2067,A169,EMP1009,C1127,1,1119,683.0,167.85,20181005,436.0,1119
OID20169,PID2018,A132,EMP1006,C1612,1,1972,1321.0,295.8,20180410,651.0,1972
OID20176,PID2027,A146,EMP1034,C1077,3,2497,1473.0,374.55,20180222,3072.0,7491
OID20177,PID2073,A164,EMP1005,C1189,1,95,61.0,14.25,20180512,34.0,95
OID20183,PID2079,A120,EMP1004,C1205,2,1725,1363.0,258.75,20180214,724.0,3450
OID20193,PID2087,A110,EMP1010,C1750,2,1022,818.0,153.3,20180324,408.0,2044
OID20196,PID2092,A104,EMP1012,C1564,3,1639,1295.0,245.85,20180706,1032.0,4917
OID20197,PID2059,A165,EMP1042,C1319,1,1494,971.0,224.1,20180722,523.0,1494
OID20198,PID2042,A138,EMP1005,C1769,2,203,154.0,30.45,20181004,98.0,406
OID20201,PID2049,A155,EMP1004,C1192,1,826,562.0,123.9,20180429,264.0,826
OID20202,PID2053,A121,EMP1016,C1795,1,596,358.0,89.4,20180222,238.0,596
OID20203,PID2005,A135,EMP1022,C1006,2,684,561.0,102.6,20180317,246.0,1368
OID20205,PID2035,A140,EMP1006,C1545,3,458,376.0,68.7,20181127,246.0,1374
OID20206,PID2075,A102,EMP1033,C1686,1,400,208.0,60.0,20181114,192.0,400
OID20207,PID2024,A101,EMP1010,C1084,1,356,292.0,53.4,20180530,64.0,356
OID20213,PID2095,A140,EMP1003,C1049,1,1743,872.0,261.45,20180709,871.0,1743
OID20214,PID2085,A165,EMP1017,C1182,1,1862,1173.0,279.3,20181223,689.0,1862
OID20216,PID2023,A139,EMP1002,C1397,2,818,450.0,122.7,20180521,736.0,1636
OID20217,PID2066,A125,EMP1041,C1298,1,2091,1485.0,313.65,20180908,606.0,2091
OID20225,PID2009,A126,EMP1020,C1096,3,584,420.0,87.6,20181020,492.0,1752
OID20226,PID2053,A127,EMP1017,C1676,3,596,358.0,89.4,20180916,714.0,1788
OID20227,PID2007,A164,EMP1030,C1381,4,1405,1054.0,210.75,20180116,1404.0,5620
OID20228,PID2029,A134,EMP1003,C1484,2,1848,1294.0,277.2,20180305,1108.0,3696
OID20233,PID2016,A119,EMP1013,C1202,1,1351,1108.0,202.65,20180323,243.0,1351
OID20234,PID2029,A142,EMP1043,C1248,1,1848,1294.0,277.2,20180312,554.0,1848
OID20235,PID2040,A134,EMP1010,C1795,2,1889,945.0,283.35,20181025,1888.0,3778
OID20239,PID2095,A115,EMP1015,C1219,3,1743,872.0,261.45,20180512,2613.0,5229
OID20241,PID2030,A169,EMP1007,C1764,1,1899,1044.0,284.85,20180424,855.0,1899
OID20242,PID2088,A125,EMP1018,C1465,1,603,416.0,90.45,20180926,187.0,603
OID20245,PID2083,A102,EMP1015,C1481,1,2141,1777.0,321.15,20180329,364.0,2141
OID20247,PID2099,A147,EMP1033,C1510,1,1367,984.0,205.05,20180727,383.0,1367
OID20250,PID2088,A141,EMP1010,C1339,2,603,416.0,90.45,20181001,374.0,1206
OID20252,PID2012,A112,EMP1030,C1560,3,1353,947.0,202.95,20180615,1218.0,4059
OID20254,PID2047,A163,EMP1006,C1797,1,290,200.0,43.5,20180525,90.0,290
OID20256,PID2033,A146,EMP1027,C1435,3,2182,1200.0,327.3,20180801,2946.0,6546
OID20259,PID2076,A116,EMP1010,C1455,1,1522,791.0,228.3,20181029,731.0,1522
OID20260,PID2005,A110,EMP1025,C1158,3,684,561.0,102.6,20180818,369.0,2052
OID20261,PID2008,A148,EMP1031,C1364,1,315,208.0,47.25,20180907,107.0,315
OID20263,PID2037,A172,EMP1044,C1536,1,880,634.0,132.0,20180629,246.0,880
OID20266,PID2097,A106,EMP1040,C1043,1,1052,589.0,157.8,20181018,463.0,1052
OID20267,PID2023,A120,EMP1009,C1763,1,818,450.0,122.7,20180711,368.0,818
OID20272,PID2039,A146,EMP1015,C1199,3,817,409.0,122.55,20180223,1224.0,2451
OID20273,PID2051,A117,EMP1007,C1291,1,1077,732.0,161.55,20180604,345.0,1077
OID20279,PID2042,A138,EMP1016,C1353,1,203,154.0,30.45,20180201,49.0,203
OID20283,PID2026,A148,EMP1008,C1528,4,947,786.0,142.05,20180310,644.0,3788
OID20284,PID2037,A104,EMP1002,C1240,3,880,634.0,132.0,20181024,738.0,2640
OID20285,PID2013,A141,EMP1030,C1408,2,368,269.0,55.2,20181023,198.0,736
OID20287,PID2039,A147,EMP1025,C1180,2,817,409.0,122.55,20180328,816.0,1634
OID20290,PID2067,A111,EMP1004,C1136,1,1119,683.0,167.85,20180701,436.0,1119
OID20300,PID2057,A100,EMP1010,C1216,1,181,130.0,27.15,20181203,51.0,181
OID20304,PID2079,A132,EMP1044,C1567,1,1725,1363.0,258.75,20180116,362.0,1725
OID20306,PID2059,A134,EMP1005,C1791,2,1494,971.0,224.1,20180116,1046.0,2988
OID20308,PID2023,A154,EMP1000,C1538,1,818,450.0,122.7,20180618,368.0,818
OID20309,PID2076,A156,EMP1016,C1370,1,1522,791.0,228.3,20180219,731.0,1522
OID20310,PID2054,A112,EMP1034,C1692,1,127,79.0,19.05,20180918,48.0,127
OID20311,PID2028,A162,EMP1018,C1422,3,2283,1484.0,342.45,20181005,2397.0,6849
OID20314,PID2057,A164,EMP1035,C1415,1,181,130.0,27.15,20180124,51.0,181
OID20316,PID2092,A172,EMP1023,C1219,3,1639,1295.0,245.85,20180330,1032.0,4917
OID20317,PID2027,A126,EMP1039,C1134,3,2497,1473.0,374.55,20180907,3072.0,7491
OID20318,PID2084,A169,EMP1030,C1570,1,1783,1230.0,267.45,20181120,553.0,1783
OID20321,PID2073,A165,EMP1009,C1069,1,95,61.0,14.25,20180921,34.0,95
OID20333,PID2028,A103,EMP1040,C1039,1,2283,1484.0,342.45,20180819,799.0,2283
OID20343,PID2074,A107,EMP1001,C1043,1,504,408.0,75.6,20180121,96.0,504
OID20345,PID2073,A132,EMP1041,C1475,3,95,61.0,14.25,20180329,102.0,285
OID20347,PID2003,A161,EMP1029,C1665,1,1783,1516.0,267.45,20181031,267.0,1783
OID20349,PID2066,A147,EMP1042,C1693,1,2091,1485.0,313.65,20181017,606.0,2091
OID20350,PID2063,A169,EMP1036,C1102,3,1708,871.0,256.2,20181010,2511.0,5124
OID20357,PID2090,A134,EMP1010,C1315,1,1338,682.0,200.7,20181208,656.0,1338
OID20358,PID2006,A134,EMP1028,C1270,3,1826,1443.0,273.9,20180221,1149.0,5478
OID20360,PID2054,A134,EMP1044,C1322,3,127,79.0,19.05,20180503,144.0,381
OID20365,PID2000,A161,EMP1016,C1285,1,2241,1367.0,336.15,20181003,874.0,2241
OID20368,PID2079,A119,EMP1004,C1342,2,1725,1363.0,258.75,20180401,724.0,3450
OID20369,PID2074,A134,EMP1039,C1529,2,504,408.0,75.6,20181205,192.0,1008
OID20370,PID2049,A101,EMP1032,C1501,1,826,562.0,123.9,20180220,264.0,826
OID20372,PID2061,A117,EMP1006,C1717,1,913,584.0,136.95,20180702,329.0,913
OID20377,PID2023,A151,EMP1025,C1033,1,818,450.0,122.7,20180901,368.0,818
OID20379,PID2003,A149,EMP1027,C1797,1,1783,1516.0,267.45,20181129,267.0,1783
OID20381,PID2019,A167,EMP1034,C1408,1,800,536.0,120.0,20181109,264.0,800
OID20385,PID2015,A138,EMP1038,C1512,1,637,389.0,95.55,20181108,248.0,637
OID20386,PID2076,A102,EMP1021,C1394,3,1522,791.0,228.3,20180810,2193.0,4566
OID20387,PID2021,A122,EMP1025,C1736,1,217,171.0,32.55,20180311,46.0,217
OID20388,PID2042,A136,EMP1036,C1095,1,203,154.0,30.45,20180316,49.0,203
OID20400,PID2045,A159,EMP1030,C1600,1,556,395.0,83.4,20180930,161.0,556
OID20403,PID2059,A138,EMP1030,C1177,3,1494,971.0,224.1,20181023,1569.0,4482
OID20406,PID2022,A118,EMP1007,C1745,1,561,421.0,84.15,20181030,140.0,561
OID20408,PID2065,A165,EMP1023,C1505,4,2396,1965.0,359.4,20180927,1724.0,9584
OID20413,PID2080,A108,EMP1012,C1004,1,2353,1788.0,352.95,20180804,565.0,2353
OID20420,PID2050,A101,EMP1005,C1516,1,2391,1291.0,358.65,20180104,1100.0,2391
OID20422,PID2038,A120,EMP1027,C1745,1,392,255.0,58.8,20180530,137.0,392
OID20424,PID2026,A144,EMP1006,C1672,1,947,786.0,142.05,20181023,161.0,947
OID20427,PID2088,A141,EMP1022,C1275,1,603,416.0,90.45,20180718,187.0,603
OID20430,PID2099,A172,EMP1000,C1698,1,1367,984.0,205.05,20180705,383.0,1367
